number,created_at,closed_at,merged_at,user,state,comments
1602,2021-10-16 21:50:37+00:00,2021-11-05 17:13:16+00:00,,v0lp3,closed,2
1601,2021-10-16 19:19:50+00:00,2021-11-06 13:16:05+00:00,,iluminnatti,closed,1
1600,2021-10-16 05:40:25+00:00,2021-11-07 16:17:18+00:00,,ochilly,closed,2
1596,2021-10-15 20:12:40+00:00,2021-10-16 09:39:04+00:00,2021-10-16 09:39:04+00:00,GBeauregard,closed,2
1595,2021-10-15 17:05:02+00:00,2021-10-16 09:33:56+00:00,2021-10-16 09:33:56+00:00,jz4o,closed,1
1593,2021-10-15 15:22:56+00:00,2021-10-16 09:34:57+00:00,2021-10-16 09:34:57+00:00,v0lp3,closed,2
1592,2021-10-15 15:15:42+00:00,2021-10-15 15:16:03+00:00,,v0lp3,closed,0
1586,2021-10-14 15:50:37+00:00,2021-10-16 09:34:28+00:00,2021-10-16 09:34:28+00:00,akettmann-e24,closed,6
1584,2021-10-14 00:45:39+00:00,2021-10-16 09:33:23+00:00,2021-10-16 09:33:23+00:00,GBeauregard,closed,2
1583,2021-10-13 20:08:14+00:00,2021-10-15 09:15:05+00:00,2021-10-15 09:15:05+00:00,GBeauregard,closed,3
1581,2021-10-13 16:50:22+00:00,2021-10-16 16:44:12+00:00,2021-10-16 16:44:12+00:00,sureshdsk,closed,6
1580,2021-10-13 15:40:01+00:00,2021-10-16 09:32:06+00:00,2021-10-16 09:32:06+00:00,Psycojoker,closed,2
1579,2021-10-12 23:18:53+00:00,2021-10-15 09:16:43+00:00,2021-10-15 09:16:43+00:00,GBeauregard,closed,1
1574,2021-10-12 16:33:51+00:00,2021-10-15 08:51:18+00:00,2021-10-15 08:51:18+00:00,v0lp3,closed,1
1573,2021-10-12 16:21:21+00:00,2021-10-16 09:57:30+00:00,2021-10-16 09:57:30+00:00,v0lp3,closed,10
1572,2021-10-12 13:03:15+00:00,2021-10-16 09:46:56+00:00,,dependabot[bot],closed,5
1566,2021-10-12 00:45:49+00:00,2021-10-12 16:25:35+00:00,,v0lp3,closed,0
1565,2021-10-11 17:58:37+00:00,2021-10-11 18:03:55+00:00,,mattip,closed,2
1557,2021-10-09 13:56:11+00:00,2021-10-15 08:56:38+00:00,2021-10-15 08:56:38+00:00,TroyWilliams3687,closed,1
1551,2021-10-07 08:27:17+00:00,2021-10-16 09:38:49+00:00,,GBeauregard,closed,5
1548,2021-10-06 08:07:38+00:00,2021-10-06 13:04:48+00:00,2021-10-06 13:04:48+00:00,willmcgugan,closed,1
1547,2021-10-06 05:43:37+00:00,2021-10-16 09:56:18+00:00,2021-10-16 09:56:18+00:00,skshetry,closed,2
1546,2021-10-05 21:57:07+00:00,2021-10-15 09:03:15+00:00,2021-10-15 09:03:15+00:00,0xflotus,closed,1
1545,2021-10-04 13:04:03+00:00,2021-10-15 09:03:37+00:00,2021-10-15 09:03:37+00:00,dependabot[bot],closed,1
1544,2021-10-04 08:07:04+00:00,2021-10-04 15:46:26+00:00,,GBeauregard,closed,2
1543,2021-10-03 23:50:08+00:00,2021-10-15 08:50:33+00:00,2021-10-15 08:50:33+00:00,ilitotor,closed,1
1540,2021-10-03 07:26:51+00:00,2021-10-10 16:08:24+00:00,2021-10-10 16:08:24+00:00,sureshdsk,closed,3
1539,2021-10-03 07:08:06+00:00,2021-10-03 19:20:55+00:00,2021-10-03 19:20:55+00:00,avi-perl,closed,3
1538,2021-10-03 05:15:37+00:00,2021-10-12 08:50:37+00:00,2021-10-12 08:50:37+00:00,avi-perl,closed,1
1537,2021-10-02 12:45:20+00:00,2021-10-02 12:46:25+00:00,2021-10-02 12:46:25+00:00,chan-vince,closed,1
1519,2021-09-24 08:44:28+00:00,2021-09-24 09:00:25+00:00,2021-09-24 09:00:25+00:00,willmcgugan,closed,1
1512,2021-09-23 06:23:13+00:00,2022-09-19 09:45:29+00:00,,aidaco,closed,5
1511,2021-09-22 17:59:57+00:00,2021-09-22 18:13:15+00:00,2021-09-22 18:13:15+00:00,choldgraf,closed,1
1505,2021-09-19 12:56:53+00:00,2021-09-19 12:57:47+00:00,2021-09-19 12:57:47+00:00,aidaco,closed,2
1504,2021-09-19 07:53:10+00:00,2021-11-20 10:51:53+00:00,2021-11-20 10:51:53+00:00,boegel,closed,5
1497,2021-09-18 11:18:35+00:00,2022-09-19 09:43:49+00:00,,RonnyPfannschmidt,closed,5
1496,2021-09-18 08:44:38+00:00,2021-09-18 09:40:06+00:00,2021-09-18 09:40:06+00:00,willmcgugan,closed,1
1495,2021-09-18 04:32:57+00:00,2021-09-18 17:43:04+00:00,,kylepollina,closed,5
1494,2021-09-17 16:45:51+00:00,2021-09-18 11:34:51+00:00,,yoann9344,closed,0
1491,2021-09-16 10:33:20+00:00,2021-09-22 20:23:58+00:00,2021-09-22 20:23:58+00:00,yashrathi-git,closed,2
1490,2021-09-14 17:34:17+00:00,2022-02-28 17:15:09+00:00,2022-02-28 17:15:09+00:00,yashrathi-git,closed,2
1487,2021-09-14 13:04:16+00:00,2021-09-16 08:25:14+00:00,2021-09-16 08:25:14+00:00,dependabot[bot],closed,1
1486,2021-09-14 13:04:13+00:00,2021-09-16 08:23:47+00:00,2021-09-16 08:23:47+00:00,dependabot[bot],closed,1
1485,2021-09-13 13:02:16+00:00,2021-09-16 08:23:29+00:00,2021-09-16 08:23:29+00:00,dependabot[bot],closed,1
1479,2021-09-12 04:12:37+00:00,2021-09-23 05:57:22+00:00,,unendiverse,closed,1
1473,2021-09-09 12:54:36+00:00,2022-06-14 09:15:43+00:00,,tusharsadhwani,closed,12
1468,2021-09-04 15:16:11+00:00,2021-09-07 07:34:22+00:00,,tusharsadhwani,closed,2
1467,2021-09-03 18:40:53+00:00,2021-09-07 07:41:21+00:00,2021-09-07 07:41:21+00:00,tusharsadhwani,closed,5
1466,2021-09-03 15:15:11+00:00,2021-09-04 14:43:15+00:00,2021-09-04 14:43:15+00:00,tusharsadhwani,closed,8
1464,2021-09-02 22:29:55+00:00,2021-09-03 06:13:29+00:00,2021-09-03 06:13:29+00:00,naglis,closed,1
1459,2021-09-01 13:04:29+00:00,2021-09-14 13:04:15+00:00,,dependabot[bot],closed,2
1456,2021-08-31 22:35:26+00:00,2021-09-01 07:00:36+00:00,2021-09-01 07:00:36+00:00,edward-io,closed,1
1454,2021-08-31 13:04:16+00:00,2021-09-01 07:01:49+00:00,2021-09-01 07:01:49+00:00,dependabot[bot],closed,1
1453,2021-08-31 13:03:58+00:00,2021-09-01 07:01:16+00:00,2021-09-01 07:01:16+00:00,dependabot[bot],closed,1
1451,2021-08-30 13:04:09+00:00,2021-08-31 13:04:00+00:00,,dependabot[bot],closed,2
1449,2021-08-29 18:37:18+00:00,2021-08-30 11:55:07+00:00,2021-08-30 11:55:07+00:00,tusharsadhwani,closed,7
1446,2021-08-29 17:29:34+00:00,2021-09-01 07:00:54+00:00,,sureshdsk,closed,1
1445,2021-08-29 14:42:21+00:00,2021-08-29 14:52:05+00:00,2021-08-29 14:52:05+00:00,willmcgugan,closed,1
1444,2021-08-28 14:04:46+00:00,2021-08-28 15:22:09+00:00,2021-08-28 15:22:09+00:00,willmcgugan,closed,1
1442,2021-08-28 11:22:05+00:00,2021-08-28 11:24:29+00:00,2021-08-28 11:24:29+00:00,carltongibson,closed,2
1435,2021-08-26 16:01:38+00:00,2021-08-28 11:25:50+00:00,2021-08-28 11:25:50+00:00,dbreen,closed,2
1426,2021-08-24 09:09:54+00:00,2021-08-28 10:12:14+00:00,2021-08-28 10:12:14+00:00,neutrinoceros,closed,3
1422,2021-08-23 01:54:13+00:00,2021-08-28 11:18:35+00:00,2021-08-28 11:18:35+00:00,kylepollina,closed,4
1420,2021-08-19 17:06:21+00:00,2021-08-20 08:01:21+00:00,2021-08-20 08:01:21+00:00,akanz1,closed,1
1419,2021-08-19 15:13:15+00:00,2021-08-26 16:02:54+00:00,2021-08-26 16:02:54+00:00,dwesely,closed,6
1415,2021-08-18 11:43:19+00:00,2021-08-20 12:48:19+00:00,,0hC0ff33,closed,0
1410,2021-08-16 13:06:24+00:00,2021-08-28 10:11:29+00:00,2021-08-28 10:11:29+00:00,dependabot[bot],closed,1
1405,2021-08-13 17:48:35+00:00,2021-08-20 12:48:48+00:00,2021-08-20 12:48:48+00:00,rodrigogiraoserrao,closed,4
1399,2021-08-09 18:37:02+00:00,2021-08-09 18:38:42+00:00,2021-08-09 18:38:42+00:00,carltongibson,closed,3
1398,2021-08-09 18:25:39+00:00,2021-08-09 18:29:08+00:00,2021-08-09 18:29:07+00:00,carltongibson,closed,2
1397,2021-08-09 13:06:17+00:00,2021-08-09 17:29:35+00:00,2021-08-09 17:29:35+00:00,dependabot[bot],closed,1
1396,2021-08-09 04:45:43+00:00,2021-08-09 17:28:10+00:00,2021-08-09 17:28:10+00:00,carltongibson,closed,2
1395,2021-08-09 00:02:58+00:00,2021-08-09 17:29:09+00:00,2021-08-09 17:29:09+00:00,ashwin153,closed,1
1394,2021-08-08 19:56:05+00:00,2021-08-08 20:01:56+00:00,2021-08-08 20:01:56+00:00,carltongibson,closed,3
1393,2021-08-08 11:44:13+00:00,2021-10-12 08:51:08+00:00,,willmcgugan,closed,0
1388,2021-08-06 06:05:21+00:00,2021-08-07 11:30:24+00:00,2021-08-07 11:30:24+00:00,mgorny,closed,3
1387,2021-08-05 19:52:05+00:00,2021-08-05 20:14:45+00:00,2021-08-05 20:14:45+00:00,willmcgugan,closed,1
1385,2021-08-05 11:23:54+00:00,2021-08-05 15:29:17+00:00,2021-08-05 15:29:17+00:00,luigibertaco,closed,1
1383,2021-08-04 06:43:08+00:00,2021-08-07 11:29:49+00:00,2021-08-07 11:29:49+00:00,luigibertaco,closed,4
1382,2021-08-03 16:48:36+00:00,2021-08-03 20:57:39+00:00,,AlexWaygood,closed,2
1381,2021-08-03 15:52:16+00:00,2021-08-03 16:03:24+00:00,2021-08-03 16:03:24+00:00,simonw,closed,2
1376,2021-08-02 12:55:57+00:00,2021-08-03 16:01:25+00:00,2021-08-03 16:01:25+00:00,claws,closed,1
1374,2021-08-01 07:12:21+00:00,2021-08-03 15:58:59+00:00,2021-08-03 15:58:59+00:00,kilacoda-old,closed,2
1370,2021-07-28 12:52:32+00:00,2021-07-28 19:00:23+00:00,2021-07-28 19:00:22+00:00,Adilius,closed,2
1369,2021-07-28 08:03:37+00:00,2021-07-28 11:41:06+00:00,2021-07-28 11:41:06+00:00,ubaumann,closed,3
1368,2021-07-27 16:13:37+00:00,2021-07-27 16:23:46+00:00,2021-07-27 16:23:45+00:00,wasi-master,closed,2
1367,2021-07-27 13:03:17+00:00,2021-07-27 18:46:08+00:00,2021-07-27 18:46:08+00:00,dependabot[bot],closed,1
1365,2021-07-26 21:30:47+00:00,2021-07-27 14:02:29+00:00,2021-07-27 14:02:29+00:00,p0lux,closed,5
1364,2021-07-24 19:08:01+00:00,2021-07-25 21:01:40+00:00,2021-07-25 21:01:40+00:00,sobolevn,closed,6
1358,2021-07-19 20:25:20+00:00,2021-08-05 20:14:47+00:00,2021-08-05 20:14:47+00:00,willmcgugan,closed,1
1352,2021-07-15 17:35:22+00:00,2021-07-15 20:37:40+00:00,2021-07-15 20:37:39+00:00,mustafaquraish,closed,1
1351,2021-07-15 13:01:43+00:00,2021-07-15 20:37:56+00:00,2021-07-15 20:37:55+00:00,dependabot[bot],closed,1
1346,2021-07-12 18:14:28+00:00,2021-07-12 18:20:20+00:00,2021-07-12 18:20:20+00:00,willmcgugan,closed,1
1345,2021-07-12 13:03:24+00:00,2021-07-12 16:14:03+00:00,2021-07-12 16:14:03+00:00,dependabot[bot],closed,1
1344,2021-07-12 08:25:21+00:00,2021-07-12 16:15:24+00:00,2021-07-12 16:15:24+00:00,lodagro,closed,1
1336,2021-07-10 04:29:00+00:00,2021-07-11 07:11:14+00:00,2021-07-11 07:11:14+00:00,paw-lu,closed,2
1335,2021-07-09 21:02:43+00:00,2021-07-09 21:09:16+00:00,2021-07-09 21:09:16+00:00,willmcgugan,closed,1
1333,2021-07-09 10:17:03+00:00,2021-07-09 11:58:03+00:00,2021-07-09 11:58:03+00:00,pd93,closed,6
1330,2021-07-06 13:03:05+00:00,2021-07-07 21:42:53+00:00,2021-07-07 21:42:53+00:00,dependabot[bot],closed,1
1327,2021-07-05 13:03:41+00:00,2021-07-07 21:42:31+00:00,2021-07-07 21:42:31+00:00,dependabot[bot],closed,1
1315,2021-06-26 12:02:38+00:00,2021-07-05 14:34:10+00:00,2021-07-05 14:34:10+00:00,willmcgugan,closed,1
1310,2021-06-23 13:03:40+00:00,2021-06-28 16:58:10+00:00,2021-06-28 16:58:10+00:00,dependabot[bot],closed,2
1304,2021-06-20 01:52:18+00:00,2021-06-21 11:56:39+00:00,,msaroufim,closed,1
1300,2021-06-18 19:24:49+00:00,2021-06-18 19:43:47+00:00,2021-06-18 19:43:47+00:00,willmcgugan,closed,1
1299,2021-06-18 13:04:36+00:00,2021-06-28 16:51:18+00:00,2021-06-28 16:51:18+00:00,dependabot[bot],closed,1
1294,2021-06-14 14:37:53+00:00,2021-08-08 11:38:42+00:00,,cclauss,closed,1
1293,2021-06-14 06:17:25+00:00,2021-06-14 06:34:54+00:00,2021-06-14 06:34:54+00:00,dependabot[bot],closed,1
1292,2021-06-14 06:16:56+00:00,2021-06-14 06:34:39+00:00,2021-06-14 06:34:39+00:00,dependabot[bot],closed,1
1291,2021-06-12 13:04:20+00:00,2021-06-14 06:44:17+00:00,2021-06-14 06:44:17+00:00,cclauss,closed,2
1290,2021-06-12 12:02:18+00:00,2021-06-14 07:13:05+00:00,,cclauss,closed,2
1288,2021-06-11 21:33:11+00:00,2021-06-15 08:50:55+00:00,,volundmush,closed,1
1284,2021-06-11 08:14:57+00:00,2021-06-11 08:24:41+00:00,2021-06-11 08:24:41+00:00,bobatsar,closed,1
1282,2021-06-11 05:13:20+00:00,2021-06-11 10:01:59+00:00,2021-06-11 10:01:59+00:00,dependabot[bot],closed,1
1281,2021-06-10 12:05:41+00:00,2021-06-10 12:07:32+00:00,2021-06-10 12:07:32+00:00,darrenburns,closed,1
1276,2021-06-09 05:14:17+00:00,2021-06-09 17:32:35+00:00,2021-06-09 17:32:35+00:00,dependabot[bot],closed,0
1275,2021-06-08 19:17:40+00:00,2021-06-09 17:44:17+00:00,2021-06-09 17:44:17+00:00,willmcgugan,closed,1
1274,2021-06-06 19:14:36+00:00,2021-06-09 17:51:33+00:00,2021-06-09 17:51:33+00:00,nathanrpage97,closed,3
1269,2021-06-02 05:13:27+00:00,2021-06-09 14:31:02+00:00,2021-06-09 14:31:02+00:00,dependabot[bot],closed,1
1253,2021-05-23 17:25:36+00:00,2021-06-09 14:39:27+00:00,2021-06-09 14:39:27+00:00,P403n1x87,closed,4
1252,2021-05-22 21:49:09+00:00,2021-06-09 14:30:44+00:00,2021-06-09 14:30:44+00:00,sondrelg,closed,2
1250,2021-05-22 19:06:22+00:00,2021-05-22 19:10:09+00:00,,sondrelg,closed,0
1248,2021-05-21 05:32:10+00:00,2021-05-21 10:00:54+00:00,2021-05-21 10:00:53+00:00,dependabot[bot],closed,1
1245,2021-05-19 15:50:28+00:00,2021-05-19 16:15:20+00:00,2021-05-19 16:15:20+00:00,willmcgugan,closed,1
1239,2021-05-17 21:23:48+00:00,2021-05-17 21:30:06+00:00,2021-05-17 21:30:06+00:00,willmcgugan,closed,1
1238,2021-05-17 19:13:58+00:00,2021-05-17 21:33:44+00:00,2021-05-17 21:33:44+00:00,polyedre,closed,2
1237,2021-05-17 06:05:02+00:00,2021-05-18 08:41:50+00:00,2021-05-18 08:41:50+00:00,dependabot[bot],closed,1
1233,2021-05-15 11:38:07+00:00,2021-05-16 20:21:28+00:00,2021-05-16 20:21:28+00:00,polyedre,closed,1
1231,2021-05-12 14:44:54+00:00,2021-05-12 14:49:11+00:00,2021-05-12 14:49:11+00:00,willmcgugan,closed,1
1227,2021-05-11 16:03:50+00:00,2021-05-12 08:35:58+00:00,2021-05-12 08:35:58+00:00,oleksis,closed,2
1226,2021-05-11 14:04:26+00:00,2021-05-11 14:07:44+00:00,2021-05-11 14:07:44+00:00,youngchaena,closed,2
1225,2021-05-11 05:06:30+00:00,2021-05-12 14:49:38+00:00,2021-05-12 14:49:38+00:00,dependabot[bot],closed,1
1223,2021-05-10 06:11:06+00:00,2021-05-11 10:47:10+00:00,2021-05-11 10:47:10+00:00,dependabot[bot],closed,1
1222,2021-05-10 06:10:20+00:00,2021-05-11 05:06:32+00:00,,dependabot[bot],closed,2
1221,2021-05-08 18:36:41+00:00,2021-06-09 17:51:21+00:00,,ccordoba12,closed,10
1218,2021-05-07 12:44:59+00:00,2021-05-08 11:33:14+00:00,,eendebakpt,closed,1
1217,2021-05-07 10:45:43+00:00,2021-05-08 11:16:02+00:00,2021-05-08 11:16:02+00:00,willmcgugan,closed,1
1215,2021-05-06 14:04:05+00:00,2021-05-06 14:18:16+00:00,2021-05-06 14:18:15+00:00,willmcgugan,closed,1
1211,2021-05-05 05:23:08+00:00,2021-05-08 11:17:28+00:00,,dependabot[bot],closed,2
1210,2021-05-04 05:31:36+00:00,2021-05-04 12:48:22+00:00,2021-05-04 12:48:22+00:00,dependabot[bot],closed,1
1206,2021-05-03 06:04:17+00:00,2021-05-04 12:48:06+00:00,2021-05-04 12:48:05+00:00,dependabot[bot],closed,1
1205,2021-05-02 18:58:43+00:00,2021-05-06 14:03:11+00:00,2021-05-06 14:03:11+00:00,willmcgugan,closed,1
1203,2021-05-02 00:28:47+00:00,2021-05-12 17:08:53+00:00,2021-05-12 17:08:53+00:00,nathanrpage97,closed,4
1202,2021-05-01 23:03:20+00:00,2021-05-02 00:32:56+00:00,,nathanrpage97,closed,0
1198,2021-04-28 16:01:22+00:00,2021-04-29 18:20:41+00:00,2021-04-29 18:20:41+00:00,rafaelurben,closed,1
1190,2021-04-25 18:05:25+00:00,2021-05-04 12:47:46+00:00,2021-05-04 12:47:46+00:00,oleksis,closed,2
1189,2021-04-25 06:12:02+00:00,2021-04-25 14:05:25+00:00,2021-04-25 14:05:25+00:00,DevGrohl,closed,1
1188,2021-04-24 14:48:22+00:00,2021-04-24 15:29:23+00:00,2021-04-24 15:29:23+00:00,willmcgugan,closed,1
1187,2021-04-24 10:54:27+00:00,2021-04-24 14:41:55+00:00,2021-04-24 14:41:55+00:00,mgorny,closed,3
1182,2021-04-23 03:05:09+00:00,2021-04-23 12:38:23+00:00,2021-04-23 12:38:23+00:00,paw-lu,closed,3
1175,2021-04-18 16:37:39+00:00,2021-04-20 13:51:07+00:00,2021-04-20 13:51:07+00:00,oleksis,closed,2
1172,2021-04-17 23:49:01+00:00,2021-04-18 06:29:47+00:00,2021-04-18 06:29:47+00:00,Adilius,closed,2
1167,2021-04-13 11:47:20+00:00,2021-04-13 12:05:36+00:00,,chief8192,closed,3
1166,2021-04-12 06:04:55+00:00,2021-04-20 13:50:26+00:00,2021-04-20 13:50:26+00:00,dependabot[bot],closed,1
1165,2021-04-10 12:31:27+00:00,2021-04-10 17:00:24+00:00,2021-04-10 17:00:24+00:00,Jackenmen,closed,2
1162,2021-04-06 05:32:55+00:00,2021-04-06 07:08:58+00:00,2021-04-06 07:08:58+00:00,dependabot[bot],closed,1
1160,2021-04-05 06:06:49+00:00,2021-04-06 07:08:38+00:00,2021-04-06 07:08:38+00:00,dependabot[bot],closed,1
1158,2021-04-03 09:45:22+00:00,2021-04-03 09:51:20+00:00,2021-04-03 09:51:20+00:00,willmcgugan,closed,1
1152,2021-04-02 02:21:43+00:00,2021-04-02 12:31:36+00:00,,SamB,closed,4
1150,2021-04-01 16:24:00+00:00,2021-04-03 19:16:26+00:00,,FabioRosado,closed,1
1147,2021-03-30 19:20:54+00:00,2021-03-30 20:27:34+00:00,2021-03-30 20:27:34+00:00,davidbrochart,closed,2
1146,2021-03-30 17:02:19+00:00,2021-03-30 17:09:52+00:00,2021-03-30 17:09:52+00:00,willmcgugan,closed,1
1145,2021-03-30 14:04:26+00:00,2021-03-30 18:47:29+00:00,,davidbrochart,closed,9
1142,2021-03-29 21:28:57+00:00,2021-03-30 08:20:39+00:00,2021-03-30 08:20:39+00:00,apoclyps,closed,2
1138,2021-03-29 01:29:59+00:00,2021-05-04 11:58:49+00:00,2021-05-04 11:58:49+00:00,SandmanDP,closed,8
1131,2021-03-24 15:47:12+00:00,2021-03-25 21:26:34+00:00,2021-03-25 21:26:34+00:00,neutrinoceros,closed,3
1126,2021-03-22 06:12:39+00:00,2021-03-25 21:26:52+00:00,2021-03-25 21:26:52+00:00,dependabot[bot],closed,1
1125,2021-03-21 15:29:17+00:00,2021-03-26 09:37:17+00:00,2021-03-26 09:37:17+00:00,JoshKarpel,closed,3
1122,2021-03-20 23:08:26+00:00,2021-03-25 21:29:10+00:00,2021-03-25 21:29:10+00:00,Adilius,closed,2
1119,2021-03-19 21:44:50+00:00,2021-03-25 21:24:52+00:00,2021-03-25 21:24:52+00:00,willmcgugan,closed,1
1118,2021-03-17 20:40:04+00:00,2021-03-25 14:32:13+00:00,,0xDEC0DE,closed,6
1113,2021-03-17 15:18:47+00:00,2021-03-17 15:58:12+00:00,,sizhky,closed,2
1109,2021-03-14 00:32:07+00:00,2021-03-15 14:47:34+00:00,2021-03-15 14:47:34+00:00,WaylonWalker,closed,2
1108,2021-03-13 13:04:03+00:00,2021-03-16 17:30:40+00:00,2021-03-16 17:30:40+00:00,fnep,closed,4
1107,2021-03-11 18:10:12+00:00,2021-03-16 17:34:00+00:00,,traviscook21,closed,4
1106,2021-03-10 12:24:42+00:00,2021-03-11 21:28:10+00:00,2021-03-11 21:28:10+00:00,chincherpa,closed,2
1101,2021-03-08 06:06:05+00:00,2021-03-08 18:11:28+00:00,2021-03-08 18:11:28+00:00,dependabot[bot],closed,1
1100,2021-03-08 06:03:10+00:00,2021-03-08 18:11:09+00:00,2021-03-08 18:11:09+00:00,dependabot[bot],closed,1
1095,2021-03-06 15:26:41+00:00,2021-03-06 15:32:02+00:00,2021-03-06 15:32:02+00:00,willmcgugan,closed,1
1094,2021-03-06 14:14:37+00:00,2021-03-06 14:55:48+00:00,2021-03-06 14:55:48+00:00,willmcgugan,closed,1
1091,2021-03-04 22:20:37+00:00,2021-03-05 10:36:21+00:00,2021-03-05 10:36:21+00:00,Adilius,closed,2
1086,2021-03-03 01:33:46+00:00,2021-03-04 13:05:38+00:00,2021-03-04 13:05:38+00:00,alaurie,closed,2
1085,2021-03-02 22:16:10+00:00,2021-03-06 15:25:46+00:00,,davidt0x,closed,5
1081,2021-03-01 20:41:42+00:00,2021-03-01 20:46:35+00:00,2021-03-01 20:46:35+00:00,willmcgugan,closed,1
1073,2021-02-27 19:47:09+00:00,2021-02-28 10:40:21+00:00,2021-02-28 10:40:21+00:00,willmcgugan,closed,1
1071,2021-02-27 16:16:37+00:00,2021-02-27 16:19:39+00:00,2021-02-27 16:19:39+00:00,willmcgugan,closed,1
1070,2021-02-27 10:28:45+00:00,2021-02-27 12:49:15+00:00,2021-02-27 12:49:14+00:00,willmcgugan,closed,1
1068,2021-02-26 12:01:43+00:00,2021-02-26 14:12:37+00:00,,powerexploit,closed,2
1065,2021-02-26 09:02:44+00:00,2021-03-15 14:53:36+00:00,,neutrinoceros,closed,5
1059,2021-02-24 21:52:54+00:00,2021-02-24 21:56:13+00:00,2021-02-24 21:56:13+00:00,willmcgugan,closed,1
1058,2021-02-24 21:28:59+00:00,2021-02-24 21:33:30+00:00,2021-02-24 21:33:30+00:00,willmcgugan,closed,1
1040,2021-02-22 06:08:26+00:00,2021-02-22 15:23:50+00:00,2021-02-22 15:23:50+00:00,dependabot[bot],closed,1
1039,2021-02-21 17:00:33+00:00,2021-02-21 17:00:38+00:00,2021-02-21 17:00:38+00:00,willmcgugan,closed,0
1038,2021-02-21 15:50:38+00:00,2021-02-21 15:50:44+00:00,2021-02-21 15:50:44+00:00,willmcgugan,closed,0
1034,2021-02-21 00:21:53+00:00,2021-02-21 15:52:39+00:00,2021-02-21 15:52:39+00:00,oleksis,closed,2
1033,2021-02-20 22:12:20+00:00,2021-02-20 22:12:30+00:00,2021-02-20 22:12:30+00:00,willmcgugan,closed,0
1032,2021-02-20 11:53:45+00:00,2021-02-20 11:58:11+00:00,2021-02-20 11:58:11+00:00,willmcgugan,closed,1
1031,2021-02-19 23:46:04+00:00,2021-02-20 11:59:29+00:00,2021-02-20 11:59:29+00:00,shinshin86,closed,2
1028,2021-02-19 03:49:30+00:00,2021-02-20 12:00:12+00:00,2021-02-20 12:00:12+00:00,renmu123,closed,2
1021,2021-02-17 05:35:31+00:00,2021-02-20 16:32:20+00:00,2021-02-20 16:32:20+00:00,dependabot[bot],closed,1
1020,2021-02-16 19:39:22+00:00,2021-02-16 19:46:48+00:00,2021-02-16 19:46:48+00:00,paw-lu,closed,2
1017,2021-02-16 05:34:02+00:00,2021-02-17 05:35:32+00:00,,dependabot[bot],closed,2
1013,2021-02-15 06:05:33+00:00,2021-02-15 10:19:46+00:00,2021-02-15 10:19:45+00:00,dependabot[bot],closed,1
1012,2021-02-15 06:04:13+00:00,2021-02-15 10:20:05+00:00,2021-02-15 10:20:05+00:00,dependabot[bot],closed,1
1008,2021-02-13 18:19:52+00:00,2021-02-15 21:03:49+00:00,2021-02-15 21:03:48+00:00,willmcgugan,closed,1
1003,2021-02-12 08:30:48+00:00,2021-02-17 09:51:39+00:00,,nathanrpage97,closed,2
998,2021-02-09 02:10:19+00:00,2021-02-15 21:08:51+00:00,2021-02-15 21:08:50+00:00,finnhughes,closed,9
994,2021-02-07 21:49:36+00:00,2021-02-10 10:29:20+00:00,2021-02-10 10:29:20+00:00,nathanrpage97,closed,4
992,2021-02-07 11:43:10+00:00,2021-02-20 16:39:53+00:00,,ruppde,closed,2
991,2021-02-06 11:29:44+00:00,2021-02-07 11:47:39+00:00,,ruppde,closed,3
981,2021-02-02 16:47:37+00:00,2021-02-03 12:20:15+00:00,2021-02-03 12:20:15+00:00,Adilius,closed,2
974,2021-01-29 21:50:33+00:00,2021-01-30 11:02:03+00:00,2021-01-30 11:02:02+00:00,Jackenmen,closed,1
972,2021-01-29 09:28:58+00:00,2021-01-29 09:31:36+00:00,2021-01-29 09:31:36+00:00,carltongibson,closed,2
962,2021-01-26 05:51:01+00:00,2021-01-27 21:29:47+00:00,2021-01-27 21:29:47+00:00,dependabot[bot],closed,1
961,2021-01-25 22:07:27+00:00,2021-01-27 14:14:29+00:00,2021-01-27 14:14:29+00:00,willmcgugan,closed,1
959,2021-01-25 06:21:55+00:00,2021-01-27 14:13:27+00:00,2021-01-27 14:13:27+00:00,dependabot[bot],closed,1
958,2021-01-24 09:30:36+00:00,2021-01-24 17:52:38+00:00,2021-01-24 17:52:38+00:00,realnitinworks,closed,4
955,2021-01-23 14:31:14+00:00,2021-01-23 15:41:30+00:00,2021-01-23 15:41:30+00:00,willmcgugan,closed,1
954,2021-01-23 02:00:54+00:00,2021-01-23 15:53:20+00:00,,luizyao,closed,2
951,2021-01-21 05:18:48+00:00,2021-01-21 17:09:55+00:00,2021-01-21 17:09:54+00:00,dependabot[bot],closed,1
949,2021-01-20 17:37:10+00:00,2021-01-20 17:55:28+00:00,2021-01-20 17:55:28+00:00,willmcgugan,closed,1
943,2021-01-19 15:54:58+00:00,2021-01-23 15:53:55+00:00,,TyberiusPrime,closed,5
940,2021-01-19 05:49:33+00:00,2021-01-19 10:36:13+00:00,2021-01-19 10:36:13+00:00,dependabot[bot],closed,1
933,2021-01-16 05:41:18+00:00,2021-01-16 18:27:09+00:00,2021-01-16 18:27:09+00:00,realnitinworks,closed,1
930,2021-01-15 09:32:15+00:00,2021-01-15 10:06:47+00:00,2021-01-15 10:06:47+00:00,willmcgugan,closed,1
